TimeSinceStart,TrialNo,TrialID,ParticipantID,Landmark,DetailedView,GrabbedVis1,GrabbedVis2,PinnedVis1,PinnedVis2,PinnedVis3,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,LeftControllerPosition.x,LeftControllerPosition.y,LeftControllerPosition.z,LeftControllerEulerAngles.x,LeftControllerEulerAngles.y,LeftControllerEulerAngles.z,RightControllerPosition.x,RightControllerPosition.y,RightControllerPosition.z,RightControllerEulerAngles.x,RightControllerEulerAngles.y,RightControllerEulerAngles.z,WaistPosition.x,WaistPosition.y,WaistPosition.z,WaistEulerAngles.x,WaistEulerAngles.y,WaistEulerAngles.z,LeftShoePosition.x,LeftShoePosition.y,LeftShoePosition.z,LeftShoeEulerAngles.x,LeftShoeEulerAngles.y,LeftShoeEulerAngles.z,RightShoePosition.x,RightShoePosition.y,RightShoePosition.z,RightShoeEulerAngles.x,RightShoeEulerAngles.y,RightShoeEulerAngles.z,LeftGripPressed,LeftTriggerPressed,LeftFootSliding,LeftFootPressed,RightGripPressed,RightTriggerPressed,RightFootSliding,RightFootPressed
87.60792,5,Training,4,Shelves,Shelves,,,,,,0.5175036,1.538505,0.4601711,13.45904,8.143107,1.114217,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6817865,1.429241,1.018181,314.8046,17.05577,355.7271,0.5574246,0.9602562,0.5651633,4.69844,347.9986,7.305046,0.4158309,0.05603814,0.5402902,287.6898,229.4196,191.39,0.7516581,0.06194182,0.6409892,292.4044,22.36606,70.11246,False,False,True,True,False,True,False,True
87.64125,5,Training,4,Shelves,Shelves,,,,,,0.5203381,1.538116,0.4587642,13.66184,8.15072,1.090334,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.684472,1.436402,1.018367,312.0588,17.28977,0.635019,0.5589879,0.9610554,0.5646315,4.539393,348.1484,7.227973,0.4156516,0.05619388,0.540062,287.694,229.8816,190.8997,0.7516404,0.06196313,0.6409999,292.4527,22.3955,70.05534,False,False,True,True,False,True,False,True
87.66347,5,Training,4,Shelves,Shelves,,,,,,0.5212586,1.537623,0.4579855,13.85078,8.015472,0.9570289,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6878601,1.431395,1.02177,315.3604,18.49764,0.2754881,0.5600485,0.961604,0.5643955,4.303487,347.955,7.250767,0.4155627,0.05629586,0.5399746,287.6973,230.2676,190.5213,0.7516345,0.06199395,0.6409869,292.4522,22.2311,70.25304,False,False,True,True,False,True,False,True
87.68569,5,Training,4,Shelves,Shelves,,,,,,0.5219779,1.536615,0.4571453,14.23985,7.868578,0.7835645,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6881324,1.424429,1.023911,319.5954,18.33753,359.9517,0.561172,0.962167,0.5641109,4.161181,347.7151,7.125332,0.4154997,0.05645898,0.5399471,287.5922,230.2656,190.5586,0.7515507,0.06202072,0.6409656,292.3967,22.15852,70.31373,False,False,True,True,False,True,False,True
87.71902,6,4,4,Shelves,Shelves,,,,,,0.5222092,1.534492,0.4561359,15.09704,7.668821,0.7091619,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6884069,1.41487,1.022533,324.0578,18.46824,359.6297,0.5614966,0.9624445,0.5642209,4.084336,347.5053,7.163861,0.415445,0.05662043,0.5399004,287.5021,230.0692,190.7655,0.7514631,0.06197308,0.6409604,292.3452,22.02303,70.44704,False,False,True,True,False,False,False,True
87.74125,6,4,4,Shelves,Shelves,,,,,,0.5212568,1.532072,0.4559196,15.99664,7.56927,0.6276593,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6852467,1.405894,1.014806,327.0919,15.58428,358.4731,0.5616865,0.9625344,0.5642678,4.020263,347.2455,7.153983,0.4154714,0.05676037,0.5398573,287.3613,229.9408,190.9848,0.7511953,0.06170564,0.6410284,292.3727,21.47752,70.97881,False,False,True,True,False,False,False,True
87.77458,6,4,4,Shelves,Shelves,,,,,,0.5200402,1.528819,0.4550961,17.24992,7.544526,0.4345995,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6810604,1.399546,1.001171,324.6657,11.46022,357.0656,0.5618057,0.9625728,0.5642559,3.801468,347.267,7.529126,0.4155035,0.05690061,0.5397989,287.3146,229.7243,191.2231,0.7511257,0.06173538,0.6410089,292.3521,21.5627,70.84428,False,False,True,True,False,False,False,True
87.80791,6,4,4,Shelves,Shelves,,,,,,0.5186824,1.527014,0.4552708,17.74635,7.706852,0.4052761,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6767228,1.390437,0.9795251,321.7867,5.459595,3.267029,0.5613045,0.9627046,0.5636942,3.629402,347.3384,7.483463,0.4154873,0.05720975,0.5396286,287.5079,229.4103,191.5902,0.7511328,0.06175515,0.64101,292.3107,21.48085,70.96187,False,False,True,False,False,False,False,True
87.84125,6,4,4,Shelves,Shelves,,,,,,0.5169789,1.524052,0.4553337,18.98738,8.043936,0.3240637,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6771322,1.372289,0.9582597,323.5524,1.89979,8.973772,0.5605097,0.9629862,0.563144,3.24725,347.6049,7.526525,0.4154432,0.05747271,0.539467,287.7214,229.3456,191.6904,0.7511502,0.06174273,0.6410103,292.3324,21.45142,70.97938,False,False,True,False,False,False,False,True
87.86346,6,4,4,Shelves,Shelves,,,,,,0.5152718,1.51994,0.4556602,20.4456,8.445937,0.3459187,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6810805,1.35222,0.9401783,326.2443,1.162381,8.699796,0.559207,0.9632778,0.5625283,3.015517,347.9631,7.512067,0.4154502,0.05760439,0.5393302,287.7542,229.0423,191.9388,0.7511777,0.06171779,0.6410275,292.3402,21.53404,70.88992,False,False,True,False,False,False,False,True
87.8968,6,4,4,Shelves,Shelves,,,,,,0.5138122,1.514954,0.4552798,22.26619,9.084568,0.1784544,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6854437,1.331437,0.9190639,329.411,0.9080772,7.176344,0.5576717,0.9635768,0.5617139,2.85864,348.1916,7.554264,0.4154212,0.05770524,0.5392705,287.8541,228.9586,191.959,0.7511988,0.06173157,0.6410412,292.389,21.65845,70.78035,False,False,True,False,False,False,False,True
87.91902,6,4,4,Shelves,Shelves,,,,,,0.5128051,1.509952,0.4548166,24.18056,9.956354,359.9683,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6957893,1.308301,0.9024775,334.4922,1.895836,4.251086,0.5561379,0.9639351,0.560888,2.334627,348.8001,7.553652,0.4154052,0.05776932,0.5392011,287.8495,229.0169,191.9016,0.7512322,0.06175957,0.6410347,292.4323,21.69089,70.78292,False,False,True,False,False,False,False,True
87.95235,6,4,4,Shelves,Shelves,,,,,,0.5120785,1.50587,0.4551022,25.39894,10.61754,359.7043,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.709602,1.284832,0.8797897,336.9076,4.480984,0.6892903,0.5552125,0.9642367,0.5601411,1.98668,349.3824,7.543994,0.4153848,0.05782306,0.53912,287.8972,228.7458,192.1388,0.7512678,0.0617791,0.6410229,292.355,21.6191,70.87193,False,False,True,False,False,False,False,True
87.98569,6,4,4,Shelves,Shelves,,,,,,0.511335,1.49993,0.4557717,27.28473,11.12013,359.4552,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.7280308,1.254564,0.8490133,339.8454,6.44436,357.6387,0.5531441,0.9645683,0.5580605,1.495657,350.5201,7.517383,0.4153687,0.05781373,0.5391315,287.9027,228.8136,192.0614,0.7512813,0.06177711,0.6410298,292.3763,21.78978,70.71652,False,False,True,False,False,False,False,True
88.00791,6,4,4,Shelves,Shelves,,,,,,0.5099314,1.490804,0.4555022,30.37143,11.97807,358.9283,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.7402967,1.234308,0.8313495,342.4135,7.905294,355.9818,0.5511249,0.9648784,0.5565861,0.9700872,351.4734,7.499959,0.4153463,0.05794922,0.5389722,288.0236,228.3998,192.4465,0.7513114,0.06186232,0.6410097,292.3214,22.01566,70.53397,False,False,True,False,False,False,False,True
88.03013,6,4,4,Shelves,Shelves,,,,,,0.5093266,1.479824,0.4541873,34.05175,13.55897,358.3624,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.7550045,1.209339,0.8107878,345.988,11.80536,354.0659,0.5497215,0.9651728,0.5556124,0.4743974,352.1347,7.488036,0.4153247,0.05795383,0.5389264,288.1959,228.4076,192.3781,0.7513111,0.06185888,0.6410007,292.3605,21.94283,70.65819,False,False,True,False,False,False,False,True
88.06346,6,4,4,Shelves,Shelves,,,,,,0.5090948,1.471265,0.4527373,36.62066,15.10084,359.2762,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.7691919,1.183653,0.7840171,349.9422,17.57152,354.5176,0.5476882,0.9657,0.5540168,359.6325,353.2175,7.298154,0.4153311,0.05770829,0.5388921,288.0648,228.4715,192.4254,0.7513475,0.06190763,0.641005,292.3159,22.19974,70.44381,False,False,True,False,False,False,False,True
88.08569,6,4,4,Shelves,Shelves,,,,,,0.5079887,1.460748,0.4501808,40.0826,16.97795,0.7519678,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.7770727,1.162065,0.7639936,352.7482,20.05781,356.3157,0.546437,0.9658064,0.5529101,359.0931,353.9898,7.173452,0.4153371,0.0576198,0.5389193,287.9369,228.677,192.3155,0.751336,0.06191909,0.6410217,292.3571,22.27535,70.31862,False,False,True,False,False,False,False,True
88.11902,6,4,4,Shelves,Shelves,,,,,,0.5070684,1.454947,0.4490087,41.43391,18.72521,2.356974,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.7787466,1.141959,0.7450064,353.8931,19.10831,356.1028,0.5445846,0.9659283,0.5508765,358.3107,355.1404,6.835664,0.4156084,0.05762545,0.5389151,288.8128,227.1321,193.4418,0.7514096,0.06203816,0.6409936,292.4119,22.33229,70.29184,False,False,True,False,False,False,False,True
88.15235,6,4,4,Shelves,Shelves,,,,,,0.5066881,1.453392,0.4508013,40.54469,19.95187,3.755041,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.7803366,1.115783,0.713909,356.3831,19.03955,356.9536,0.5429423,0.966203,0.5476933,357.1653,356.7277,6.583253,0.4156635,0.05750038,0.5389429,288.833,227.4992,193.0711,0.751506,0.06224476,0.6409802,292.617,22.08641,70.54453,False,False,True,False,False,False,False,True
88.17458,6,4,4,Shelves,Shelves,,,,,,0.5055096,1.449281,0.4512702,41.08594,21.04834,4.143189,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.779364,1.110006,0.6963598,354.7593,18.40458,358.0573,0.5419673,0.9662565,0.5452117,356.4998,358.1142,6.352594,0.41575,0.05743029,0.5390173,288.7163,227.6645,192.9821,0.751489,0.06239797,0.6409593,292.7277,22.14049,70.51086,False,False,True,False,False,False,False,True
88.20791,6,4,4,Shelves,Shelves,,,,,,0.5039642,1.446055,0.450826,42.14488,21.78289,4.092189,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.7832191,1.103609,0.677946,354.3015,21.26071,355.3463,0.5413687,0.9661745,0.5435453,356.2362,358.844,6.295006,0.4157593,0.05733133,0.5390809,288.6652,227.6456,193.0212,0.7515017,0.06241807,0.6409671,292.7728,22.20714,70.4891,False,False,True,False,False,False,False,True
88.24124,6,4,4,Shelves,Shelves,,,,,,0.5024029,1.443576,0.4490219,43.59365,22.38907,3.734128,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.7910787,1.094705,0.6555532,356.4083,25.7899,352.4053,0.5398428,0.9658547,0.5412114,356.0237,359.9582,6.208018,0.4159274,0.05700237,0.5392963,288.3098,227.8487,192.8976,0.7515577,0.06244553,0.640978,292.8157,22.18803,70.54153,False,False,True,False,False,False,False,True
88.27457,6,4,4,Shelves,Shelves,,,,,,0.5015689,1.441784,0.4470196,44.60088,23.38456,3.267605,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.7979041,1.085208,0.6358026,358.3716,30.74613,349.618,0.5382397,0.9655123,0.5403805,356.2682,0.4299919,6.251988,0.4159549,0.05670351,0.5394921,287.9633,227.9342,192.8624,0.7515507,0.06244988,0.640974,292.8628,22.17694,70.59192,False,False,True,False,False,False,False,True
88.30791,6,4,4,Shelves,Shelves,,,,,,0.5014693,1.441023,0.4458587,45.01609,24.36371,3.337214,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.8031831,1.069149,0.6131204,0.1626955,35.2941,352.8161,0.5361926,0.9653628,0.5398403,356.5605,0.6456999,6.380925,0.4160104,0.05641343,0.5397696,287.5496,227.6462,193.2473,0.751564,0.06242135,0.6409938,292.9089,22.23404,70.564,False,False,True,False,False,False,False,True
88.34124,6,4,4,Shelves,Shelves,,,,,,0.5012902,1.439739,0.4443632,45.62671,26.13601,4.194105,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.8003719,1.046129,0.584493,4.057683,37.72366,359.3023,0.5331123,0.9652469,0.5394899,356.686,0.8014512,6.674231,0.4160341,0.05606475,0.5400246,287.0824,228.6897,192.3708,0.7515437,0.06232176,0.6410741,292.9341,22.22072,70.61939,False,False,True,False,False,False,False,True
88.37457,6,4,4,Shelves,Shelves,,,,,,0.5001026,1.437467,0.4426174,46.48986,27.92995,5.550846,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.7853914,1.029958,0.5701998,7.337251,33.59605,359.2484,0.5312649,0.9651265,0.5390275,356.8337,1.129274,6.699489,0.4160738,0.05604891,0.5401337,286.9712,229.1506,191.9193,0.7516202,0.06230243,0.6411403,292.9539,22.31893,70.60626,False,False,True,False,False,False,False,True
88.40791,6,4,4,Shelves,Shelves,,,,,,0.497846,1.436467,0.4419662,46.76022,27.09972,6.608896,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.7661368,1.022577,0.5622139,9.90006,29.13159,353.7106,0.5302925,0.9647973,0.5383738,357.056,1.894487,6.637146,0.416163,0.05595772,0.5401895,287.0383,228.9706,192.0961,0.7528096,0.06248995,0.6412781,292.8062,22.93466,70.52282,False,False,True,False,False,False,False,True
88.44124,6,4,4,Shelves,Shelves,,,,,,0.4944611,1.435864,0.4424392,47.24845,24.64132,6.436213,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.7471374,1.027344,0.5650705,10.40215,27.32857,349.0446,0.530962,0.9644109,0.5370985,356.9821,3.325768,6.647191,0.4163793,0.05586403,0.5405484,287.0006,228.5508,192.422,0.7551864,0.06245044,0.6409513,293.1253,24.15339,70.39849,False,False,True,True,False,False,False,True
88.48568,6,4,4,Shelves,Shelves,,,,,,0.4893347,1.436245,0.4428608,47.64383,20.29063,4.924391,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.7120507,1.045471,0.5820248,6.365366,19.98059,349.6355,0.5331984,0.9640493,0.5340216,356.8954,5.445583,6.216558,0.4166578,0.05525655,0.5410041,286.5967,229.7396,191.1724,0.7646825,0.06292897,0.637548,293.3408,29.10277,69.93396,False,False,True,True,False,False,False,True
88.53013,6,4,4,Shelves,Shelves,,,,,,0.4831186,1.438048,0.4432995,47.50155,14.93375,2.623364,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.640844,1.077322,0.6042094,1.922032,7.575777,347.6953,0.5368674,0.9639109,0.5285901,357.1306,7.636662,5.638514,0.4168273,0.05473749,0.5416471,286.3596,231.4376,189.3773,0.7848206,0.06257231,0.619598,294.8268,40.12136,69.16933,False,False,True,True,False,False,False,False
88.56346,6,4,4,Shelves,Shelves,,,,,,0.4750132,1.439861,0.4421331,47.32861,8.561823,0.2923187,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5645135,1.101541,0.6250318,357.3658,353.5529,346.0256,0.5387104,0.9638369,0.5249896,357.3432,8.313263,5.419877,0.4168445,0.05460007,0.5418645,286.2167,231.4923,189.276,0.7941176,0.06233328,0.5974215,295.0033,47.9243,68.63379,False,False,True,True,False,False,False,False
88.6079,6,4,4,Shelves,Shelves,,,,,,0.4666373,1.441565,0.4388394,46.95298,1.55735,358.4706,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4855451,1.118506,0.6245062,353.9621,339.1815,346.7193,0.5399149,0.9635195,0.52019,357.749,8.155433,5.357149,0.4168187,0.0545252,0.5419068,286.2954,231.3732,189.3952,0.7950283,0.06141312,0.5588528,295.9789,55.13066,69.70532,False,False,True,True,False,False,False,False
88.64124,6,4,4,Shelves,Shelves,,,,,,0.4582863,1.444676,0.4337465,46.48591,354.5772,356.3325,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.429888,1.118444,0.622682,354.3445,326.4103,349.6609,0.5402208,0.9622923,0.5164309,357.8038,6.74585,5.423561,0.4166534,0.05464843,0.5418509,286.4869,231.7751,189.0385,0.7810708,0.05955482,0.518943,296.3118,58.19041,70.34622,False,False,True,True,False,False,False,False
88.67457,6,4,4,Shelves,Shelves,,,,,,0.4531012,1.448322,0.4291351,45.82288,350.0202,355.6028,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.3753703,1.111058,0.6080129,356.7064,315.2889,352.5666,0.5391689,0.9608974,0.5124714,359.0672,4.301833,4.90467,0.4163702,0.05494962,0.5416659,287.0339,231.0304,189.7114,0.7595868,0.05890578,0.4823458,296.5582,56.87975,71.95675,False,False,True,True,False,False,False,False
88.7079,6,4,4,Shelves,Shelves,,,,,,0.4472543,1.452842,0.4227265,44.86757,344.5977,354.8667,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.3576211,1.098488,0.6122311,359.4658,315.1552,352.6516,0.5392423,0.9595891,0.5090616,0.251346,1.905773,5.354822,0.4160241,0.05520928,0.541426,287.424,231.6021,189.1219,0.7427318,0.05876917,0.4584738,297.0363,57.15241,70.29444,False,False,True,True,False,False,False,False
88.74123,6,4,4,Shelves,Shelves,,,,,,0.4449202,1.455945,0.4168684,44.42501,341.7233,354.8055,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.3389375,1.083096,0.6129669,2.444314,313.6392,353.4033,0.5385202,0.9582176,0.5039997,1.206656,358.4247,5.270429,0.4155854,0.05545196,0.5410893,288.0779,232.5728,188.0803,0.7206759,0.05894493,0.4315725,297.6731,54.81259,68.87832,False,False,True,True,False,False,False,False
88.77457,6,4,4,Shelves,Shelves,,,,,,0.4441473,1.457925,0.4111027,43.86216,339.3542,355.2359,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.3321937,1.067975,0.618922,5.675826,315.8925,354.1563,0.5379237,0.9572492,0.4991294,2.220838,355.4761,5.054893,0.4151327,0.05593916,0.5407164,288.5377,231.8719,188.7068,0.7060509,0.05871218,0.4156231,298.2442,52.00539,67.98044,False,False,True,True,False,False,False,False
88.8079,6,4,4,Shelves,Shelves,,,,,,0.4454489,1.458521,0.4051362,43.30238,337.6906,355.6,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.3251786,1.055445,0.6223823,6.747104,316.7932,355.5308,0.5368676,0.956873,0.4942459,2.408678,353.6054,4.492513,0.4146158,0.05637135,0.5404196,288.9529,231.6328,188.9014,0.6955766,0.05869956,0.4035521,298.3794,48.50807,67.71202,False,False,True,False,False,False,False,True
88.84123,6,4,4,Shelves,Shelves,,,,,,0.4496811,1.457171,0.4004065,43.42784,337.5777,355.8212,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.3169689,1.036566,0.6296598,5.524995,315.3997,4.16848,0.5379149,0.954685,0.4857796,2.617196,350.3398,3.604113,0.4138288,0.05701916,0.5397059,289.6201,232.0056,188.3044,0.6882384,0.05858812,0.3969095,296.3127,42.56705,68.73678,False,False,True,False,False,False,False,True
88.87457,6,4,4,Shelves,Shelves,,,YB3,,,0.455261,1.456828,0.3918272,43.61852,336.0268,355.87,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.3163329,1.020813,0.6370654,6.211483,317.6399,0.003508046,0.5389622,0.9530022,0.4798013,2.944677,348.3797,3.554765,0.4131318,0.05754591,0.5392309,290.0358,232.0264,188.2627,0.6858287,0.05869908,0.3957803,294.8068,38.88522,69.44625,False,False,True,False,False,True,False,True
88.9079,6,4,4,Shelves,Shelves,,,YB3,,,0.4604666,1.456719,0.3881195,43.94613,336.2524,355.9449,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.3189387,1.001218,0.6425033,12.07008,319.5366,0.1638921,0.5397046,0.9519648,0.473122,3.143957,346.558,3.357066,0.412483,0.05808509,0.5384722,290.7281,231.4368,188.6582,0.684299,0.0590644,0.3941644,293.8876,36.89817,69.63108,False,False,True,False,False,True,False,True
88.94123,6,4,4,Shelves,Shelves,,,YB3,,,0.4670246,1.458118,0.3834299,44.29825,336.3662,356.0536,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.3254794,0.9820741,0.6485291,17.02633,323.4935,359.8469,0.5421422,0.9511678,0.4626206,4.003422,344.8912,3.425862,0.4118902,0.05874791,0.5377843,291.483,231.2357,188.6915,0.6826606,0.05916696,0.3926176,292.5299,36.16763,69.90821,False,False,True,False,False,True,False,True
88.97456,6,4,4,Shelves,Shelves,,,YB3,,,0.4741217,1.460282,0.3783865,44.15856,336.3698,356.3017,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.32542,1.001521,0.6457288,10.26471,321.9184,357.2018,0.5453678,0.9503254,0.4540817,4.507901,343.9125,3.433054,0.4116823,0.0593805,0.5373659,291.5446,231.0749,188.6255,0.6812586,0.05887382,0.3922838,291.9074,35.86575,70.61856,False,False,True,False,False,True,False,True
89.0079,6,4,4,Shelves,Shelves,,,YB3,,,0.4773454,1.461748,0.3774779,43.94802,336.7415,356.6507,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.329221,1.009334,0.6421371,7.890959,321.2253,358.858,0.5490332,0.9492592,0.444744,5.363751,342.9026,3.259323,0.4111635,0.06037472,0.5364282,292.3582,230.6967,188.9736,0.6810585,0.0587922,0.3921048,291.6932,35.61052,70.89826,False,False,True,False,False,True,False,True
89.05235,6,4,4,Shelves,Shelves,,,YB3,,,0.4822591,1.463881,0.374944,44.42676,337.448,357.0662,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.3396825,1.01752,0.6348512,7.187455,322.3222,356.1328,0.5517943,0.9480702,0.4311863,6.550041,341.0166,3.274852,0.4089599,0.06216,0.5332258,292.8554,227.5124,191.5781,0.6813085,0.05872314,0.391986,291.4952,35.14886,71.19286,False,False,True,False,False,True,False,True
89.08568,6,4,4,Shelves,Shelves,,,YB3,,,0.487169,1.464868,0.3725959,44.36119,338.7248,357.638,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.3532637,1.024435,0.6210535,6.838142,320.6098,352.1316,0.5518139,0.9476504,0.4198364,7.186524,339.6139,3.622597,0.4036717,0.06327702,0.5284041,293.8529,224.1328,193.4824,0.6813459,0.05871598,0.3918943,291.4143,35.15556,71.10174,False,False,True,False,False,True,False,True
89.11901,6,4,4,Shelves,Shelves,,,YB3,,,0.4933907,1.463752,0.3696014,43.39146,340.7379,358.1658,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.3730401,1.029991,0.6065454,5.752331,320.6122,352.4772,0.5526386,0.9462353,0.4054174,8.136345,338.2442,4.199868,0.3851706,0.06446789,0.513431,291.7891,217.9797,192.0132,0.6813887,0.05872501,0.391817,291.3427,35.1017,71.13065,False,False,True,False,False,True,False,True
89.15234,6,4,4,Shelves,Shelves,,,YB3,,,0.4996185,1.461249,0.3651446,43.93506,343.6213,357.7331,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.3964538,1.028801,0.5950309,4.041076,321.9731,356.1628,0.5544877,0.944707,0.3965439,8.781615,337.477,4.812445,0.3622382,0.06697314,0.4874634,291.7133,206.6523,192.8721,0.6813028,0.05874747,0.3917471,291.3027,35.3909,70.76086,False,False,True,False,False,True,False,True
89.18568,6,4,4,Shelves,Shelves,,,YB3,,,0.5026231,1.458875,0.3616592,45.34758,346.1099,357.2922,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4251671,1.023016,0.5776023,4.776885,322.6392,357.7213,0.5585494,0.943208,0.3888359,9.013856,337.648,6.21985,0.3366598,0.06443583,0.4450808,292.3121,196.5534,190.0735,0.6812881,0.0588765,0.3917867,291.5872,35.55104,70.68148,False,False,True,False,False,True,False,True
89.21901,6,4,4,Shelves,Shelves,,,YB3,,,0.5064805,1.455749,0.3559353,46.897,349.6465,358.1149,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4597115,1.009875,0.556376,9.1284,324.5501,356.4008,0.5620962,0.9439027,0.3848288,9.013977,338.0817,6.235198,0.3241788,0.05900171,0.4175256,291.1259,200.1171,182.4168,0.6813046,0.05893595,0.3917979,291.6876,35.66495,70.54212,False,False,True,False,False,True,False,True
89.26345,6,4,4,Shelves,Shelves,,,YB3,,,0.510949,1.453471,0.3491056,47.89166,354.498,0.5916962,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.4909572,0.999329,0.5392575,13.2517,328.5441,359.2511,0.5676036,0.9453245,0.3812619,8.302831,339.7272,6.076159,0.3164857,0.05584862,0.3888559,288.1916,203.2707,182.2397,0.6814981,0.05914129,0.3917713,291.7615,35.96164,70.31569,False,False,True,False,False,False,False,True
89.29678,6,4,4,Shelves,Shelves,,,YB3,,,0.5124514,1.453147,0.3472301,47.61522,357.0639,1.911417,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.520741,0.9975353,0.523486,13.84419,331.3127,3.249697,0.5711523,0.9461172,0.3794881,7.815732,341.4184,6.1593,0.3123362,0.05533073,0.3692798,286.8138,209.1012,181.0258,0.6816318,0.0591244,0.3918895,291.8184,36.07965,70.33556,False,False,True,False,False,False,False,True
89.33012,6,4,4,Shelves,Shelves,,,YB3,,,0.5149377,1.452101,0.3438505,47.63801,0.6252457,2.922517,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.553564,0.9989797,0.5070937,14.36825,332.5787,0.1447305,0.5756165,0.9472016,0.3773023,7.002261,344.3854,6.100394,0.3036059,0.05473108,0.3332579,285.2483,219.7098,177.2713,0.6814311,0.05898556,0.3917713,291.7759,35.77219,70.44698,False,False,True,False,False,False,False,True
89.37457,6,4,4,Shelves,Shelves,,,YB3,,,0.5189015,1.450457,0.3373741,47.76752,6.548725,4.462749,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.5800036,1.004462,0.5020213,14.7991,338.3601,356.9688,0.5770507,0.9476739,0.3762825,6.541672,346.1681,6.225505,0.2967759,0.0550514,0.3104945,283.664,224.1157,175.8777,0.6814787,0.05896777,0.3917832,291.7714,35.83402,70.40688,False,False,True,False,False,False,False,True
89.4079,6,4,4,Shelves,Shelves,,,YB3,,,0.5208162,1.448643,0.3328916,48.01887,10.52813,5.585831,0.265964,0.7977678,1.542985,61.3385,3.856531,1.051315,0.6217574,1.011572,0.493233,14.83877,349.264,355.577,0.5773551,0.9471053,0.3754084,6.789198,348.2933,6.578378,0.288005,0.05524667,0.2817456,281.545,232.7252,171.1326,0.6814728,0.05896894,0.3917902,291.6544,36.09107,70.12743,False,False,True,False,False,False,False,True
