Timestamp	QuestionID	Name	Position.x	Position.y	Position.z	Rotation.x	Rotation.y	Rotation.z	Rotation.w	Status
7.790657	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
7.790657	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
7.790657	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
7.790657	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
7.812881	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
7.812881	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
7.812881	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
7.812881	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
7.812881	9	MIN2	-0.0746	0.0247	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
7.812881	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
7.835106	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
7.835106	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
7.835106	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
7.835106	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
7.835106	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
7.835106	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
7.857323	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
7.857323	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
7.857323	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
7.857323	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
7.857323	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
7.857323	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
7.879547	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
7.879547	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
7.879547	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
7.879547	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
7.879547	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
7.879547	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
7.901772	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
7.901772	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
7.901772	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
7.901772	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
7.901772	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
7.901772	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
7.923988	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
7.923988	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
7.923988	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
7.923988	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
7.923988	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
7.923988	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
7.946213	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
7.946213	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
7.946213	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
7.946213	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
7.946213	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
7.946213	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
7.968437	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
7.968437	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
7.968437	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
7.968437	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
7.968437	9	MIN2	-0.0746	0.0247	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
7.968437	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
7.990654	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
7.990654	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
7.990654	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
7.990654	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
7.990654	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
7.990654	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.012878	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.012878	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.012878	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.012878	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.012878	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.012878	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.035103	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.035103	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.035103	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.035103	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.035103	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.035103	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.05732	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.05732	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.05732	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.05732	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.05732	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.05732	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.079544	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.079544	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.079544	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.079544	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.079544	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.079544	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.101768	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.101768	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.101768	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.101768	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.101768	9	MIN2	-0.0746	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.101768	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.123985	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.123985	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.123985	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.123985	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.123985	9	MIN2	-0.0746	0.0247	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.123985	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.14621	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.14621	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.14621	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.14621	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.14621	9	MIN2	-0.0746	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.14621	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.168434	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.168434	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.168434	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.168434	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.168434	9	MIN2	-0.0747	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.168434	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.190651	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.190651	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.190651	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.190651	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.190651	9	MIN2	-0.0747	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.190651	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.212875	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.212875	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.212875	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.212875	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.212875	9	MIN2	-0.0747	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.212875	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.2351	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.2351	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.2351	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.2351	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.2351	9	MIN2	-0.0747	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.2351	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.257317	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.257317	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.257317	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.257317	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.257317	9	MIN2	-0.0747	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.257317	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.279541	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.279541	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.279541	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.279541	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.279541	9	MIN2	-0.0747	0.0247	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.279541	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.301765	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.301765	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.301765	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.301765	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.301765	9	MIN2	-0.0747	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.301765	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.323982	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.323982	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.323982	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.323982	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.323982	9	MIN2	-0.0747	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.323982	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.346207	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.346207	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.346207	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.346207	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.346207	9	MIN2	-0.0747	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.346207	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.368431	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.368431	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.368431	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.368431	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.368431	9	MIN2	-0.0747	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.368431	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.390656	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.390656	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.390656	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.390656	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.390656	9	MIN2	-0.0747	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.390656	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.412872	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.412872	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.412872	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.412872	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.412872	9	MIN2	-0.0747	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.412872	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.435097	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.435097	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.435097	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.435097	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.435097	9	MIN2	-0.0747	0.0247	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.435097	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.457321	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.457321	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.457321	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.457321	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.457321	9	MIN2	-0.0747	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.457321	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.479538	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.479538	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.479538	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.479538	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.479538	9	MIN2	-0.0747	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.479538	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.501762	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.501762	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.501762	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.501762	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.501762	9	MIN2	-0.0747	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.501762	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.523987	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.523987	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.523987	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.523987	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.523987	9	MIN2	-0.0747	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.523987	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.546204	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.546204	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.546204	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.546204	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.546204	9	MIN2	-0.0747	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.546204	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.568428	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.568428	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.568428	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.568428	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.568428	9	MIN2	-0.0747	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.568428	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.590652	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.590652	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.590652	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.590652	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.590652	9	MIN2	-0.0747	0.0247	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.590652	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.612869	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.612869	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.612869	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.612869	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.612869	9	MIN2	-0.0747	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.612869	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.635094	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.635094	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.635094	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.635094	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.635094	9	MIN2	-0.0747	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.635094	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.657318	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.657318	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.657318	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.657318	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.657318	9	MIN2	-0.0747	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.657318	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.679535	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.679535	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.679535	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.679535	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.679535	9	MIN2	-0.0747	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.679535	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.701759	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.701759	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.701759	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.701759	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.701759	9	MIN2	-0.0747	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.701759	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.723984	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.723984	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.723984	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.723984	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.723984	9	MIN2	-0.0747	0.0249	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.723984	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.746201	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.746201	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.746201	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.746201	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.746201	9	MIN2	-0.0747	0.0247	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.746201	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.768425	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.768425	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.768425	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.768425	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.768425	9	MIN2	-0.0747	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
8.768425	9	MIN3	-0.5364	0.0250	0.7285	0.7071	0.0000	0.0000	0.7071	
8.790649	9	MAX3	0.0573	0.0250	0.0037	0.7054	0.0486	-0.0486	0.7055	highlighted
8.790649	9	MIN1	0.5140	0.0250	0.1307	0.7071	0.0000	0.0000	0.7071	highlighted
8.790649	9	MAX1	0.8237	0.0250	-0.1370	0.7071	0.0000	0.0000	0.7071	
8.790649	9	MAX2	0.7731	0.0250	0.8183	0.7071	0.0000	0.0000	0.7071	
8.790649	9	MIN2	-0.0747	0.0248	-0.3056	0.7065	0.0268	-0.0268	0.7067	highlighted
